elapsed_time(s),inner_steps,pdcp_iterations,outer_steps,pd_gap
0.465888,69632,3431,671,0.0014489846854286014
0.466475,70602,3481,681,0.0014336186909888766
0.467071,71636,3531,691,0.0014079063615040823
0.467672,72657,3581,701,0.001383253869943455
0.468265,73690,3631,711,0.0013848971007251899
0.468846,74634,3681,721,0.001352330569874105
0.469431,75577,3731,731,0.001339202739280558
0.470305,76509,3781,741,0.0013306846271866572
0.470887,77471,3831,751,0.0013096112831290207
0.471463,78461,3881,761,0.0012891760393424524
0.472029,79432,3931,771,0.001299240313671405
0.472602,80406,3981,781,0.0013026218103394712
0.473183,81437,4031,791,0.0012821278816929765
0.473773,82472,4081,801,0.0012777862730001758
0.474365,83484,4131,811,0.001269291569833476
0.474951,84512,4181,821,0.0012482939884537678
0.475537,85526,4231,831,0.0012386310384666175
0.476122,86560,4281,841,0.001240456468724312
0.476712,87592,4331,851,0.0012205099252074261
0.477301,88611,4381,861,0.0012124791249709822
0.477885,89607,4431,871,0.0012233898080114096
0.47878,90580,4481,881,0.0012082667745898223
0.479362,91534,4531,891,0.0012029480713556667
0.479949,92534,4581,901,0.0012062090136827058
0.480545,93572,4631,911,0.0011885909204507553
0.481171,94608,4681,921,0.001179909253197187
0.481817,95640,4731,931,0.0011674689832749906
0.482421,96675,4781,941,0.0011627867685669365
0.483011,97683,4831,951,0.0011487146985172062
0.483613,98716,4881,961,0.0011420735589545254
0.4842,99718,4931,971,0.0011374621182327262
0.484792,100749,4981,981,0.0011341574292342681
0.485391,101779,5031,991,0.0011249130290297542
0.485993,102813,5081,1001,0.0011154212659146463
0.486588,103843,5131,1011,0.0011016927320466226
0.487493,104876,5181,1021,0.0010979161328274808
0.488086,105897,5231,1031,0.0010955396998501774
0.488661,106863,5281,1041,0.00108800552177493
0.489238,107828,5331,1051,0.0010939210255519853
0.489817,108847,5381,1061,0.0010754062605256975
0.490399,109872,5431,1071,0.0010724360673094579
0.490982,110897,5481,1081,0.0010605797473393387
0.491566,111924,5531,1091,0.0010589769180029667
0.492155,112955,5581,1101,0.0010488950467728853
0.492741,113986,5631,1111,0.0010394854044458446
0.493331,115018,5681,1121,0.0010361137520063391
0.493913,116038,5731,1131,0.001024774985856897
0.494498,117059,5781,1141,0.0010225188354914018
0.495075,118027,5831,1151,0.0010077826196580493
0.495977,118962,5881,1161,0.001004602425486431
0.496565,119934,5931,1171,0.0009961262044909085
0.497165,120955,5981,1181,0.0009929393287393222
0.497791,121974,6031,1191,0.0009851172891024319
0.4984,122984,6081,1201,0.0009778370574318445
0.498984,124006,6131,1211,0.0009730604483953516
0.499576,125032,6181,1221,0.0009688634553089541
0.500165,126055,6231,1231,0.0009694078830186949
0.500756,127079,6281,1241,0.0009580662092558336
0.501347,128099,6331,1251,0.0009538231731099512
0.501932,129109,6381,1261,0.0009515437617410617
0.502519,130132,6431,1271,0.00095174251739529
0.503103,131146,6481,1281,0.0009436660175637518
0.5037,132176,6531,1291,0.0009367605039181607
0.504604,133111,6581,1301,0.0009359934683964757
0.505196,134099,6631,1311,0.0009334492808219588
0.505778,135121,6681,1321,0.0009265880738090412
0.506359,136118,6731,1331,0.0009188959884427941
0.506931,137080,6781,1341,0.0009121597031475602
0.507513,138072,6831,1351,0.0009127094575649784
0.508096,139094,6881,1361,0.0009124434645408751
0.508681,140132,6931,1371,0.0009080757633677383
0.509263,141097,6981,1381,0.0009003783156330825
0.509845,142101,7031,1391,0.00089612022483152
0.510436,143127,7081,1401,0.0008930722999138802
0.511019,144166,7131,1411,0.0008873992142543596
0.511605,145200,7181,1421,0.0008863522596850183
0.512192,146221,7231,1431,0.0008768384746491824
0.512776,147233,7281,1441,0.0008734424123339191
0.513673,148253,7331,1451,0.0008698227412665127
0.514277,149280,7381,1461,0.0008621147492249796
0.514877,150284,7431,1471,0.0008582829569346705
0.515481,151299,7481,1481,0.0008556419680446816
0.516064,152310,7531,1491,0.0008567988540542724
0.516662,153334,7581,1501,0.0008492581872436167
0.517257,154339,7631,1511,0.0008508871750457035
0.517842,155366,7681,1521,0.0008485002897529407
0.518432,156381,7731,1531,0.0008440014013667528
0.519011,157391,7781,1541,0.0008402887879245639
0.519599,158417,7831,1551,0.0008333001976924947
0.520183,159441,7881,1561,0.0008307169098694025
0.520755,160392,7931,1571,0.000828528111018188
0.521341,161409,7981,1581,0.0008233614882998102
0.522239,162348,8031,1591,0.000820800137596835
0.522832,163351,8081,1601,0.0008158566961538449
0.523413,164373,8131,1611,0.000813418266029679
0.523986,165377,8181,1621,0.0008105541918585878
0.524571,166397,8231,1631,0.0008048372687814373
0.525152,167422,8281,1641,0.0008015080452864112
0.525748,168449,8331,1651,0.0008000052972335601
0.526333,169468,8381,1661,0.0007942953034646445
0.526911,170474,8431,1671,0.0007934986189875384
0.527496,171493,8481,1681,0.0007883470679756772
0.528075,172511,8531,1691,0.0007841039551448898
0.52866,173493,8581,1701,0.0007836402221289753
0.52924,174508,8631,1711,0.0007804017059669949
0.529821,175529,8681,1721,0.0007814255168787591
0.530681,176542,8731,1731,0.0007820039457837585
0.531296,177557,8781,1741,0.0007822092622706764
0.531895,178544,8831,1751,0.0007841174891686335
0.532485,179540,8881,1761,0.000782778852502438
0.53307,180557,8931,1771,0.0007839058238215627
0.533652,181559,8981,1781,0.0007852490623003229
0.534236,182574,9031,1791,0.00078361837101938
0.53482,183575,9081,1801,0.000785854711288822
0.535396,184531,9131,1811,0.0007863603443023798
0.535972,185555,9181,1821,0.0007865831416570598
0.536553,186569,9231,1831,0.0007844082485172054
0.537126,187578,9281,1841,0.0007813584753881987
0.537708,188576,9331,1851,0.0007769741811957959
0.538293,189528,9381,1861,0.0007763887550505943
0.539211,190459,9431,1871,0.0007713769580388625
0.53981,191466,9481,1881,0.0007671580788041477
0.540391,192491,9531,1891,0.000768103452592029
0.540969,193461,9581,1901,0.0007687070416304842
0.541541,194420,9631,1911,0.0007713484235177849
0.542117,195443,9681,1921,0.0007677592874169165
0.542697,196456,9731,1931,0.0007641846657826679
0.543275,197429,9781,1941,0.0007632235074587924
0.543842,198355,9831,1951,0.0007616509488220305
0.544423,199361,9881,1961,0.0007581034414196972
0.545007,200373,9931,1971,0.0007578874466439497
0.545594,201370,9981,1981,0.0007546853640957498
0.546168,202365,10031,1991,0.0007526081854510192
0.546758,203373,10081,2001,0.0007516630685279642
0.547372,204387,10131,2011,0.0007473104449078234
0.548337,205399,10181,2021,0.0007451357053772124
0.548925,206400,10231,2031,0.0007463353765823823
0.549503,207364,10281,2041,0.0007446893647436031
0.550085,208366,10331,2051,0.0007438122050005599
0.550667,209372,10381,2061,0.0007433847530649105
0.551256,210390,10431,2071,0.0007386137879106542
0.551833,211401,10481,2081,0.0007351061995228541
0.552421,212421,10531,2091,0.0007329806046213194
0.553,213404,10581,2101,0.0007306295605137604
0.553577,214388,10631,2111,0.0007286218424483459
0.554146,215335,10681,2121,0.0007255154371834938
0.55472,216307,10731,2131,0.0007252263132235016
0.555302,217285,10781,2141,0.0007238344013237776
0.555886,218309,10831,2151,0.0007212705063896728
0.556778,219332,10881,2161,0.0007171351897250194
0.55738,220347,10931,2171,0.000716058488122057
0.557954,221354,10981,2181,0.0007140447900847689
0.558537,222354,11031,2191,0.0007112018524953918
0.559121,223360,11081,2201,0.0007087812635321843
0.559707,224380,11131,2211,0.0007060401809151681
0.5603,225393,11181,2221,0.00070332494880288
0.56088,226409,11231,2231,0.0007026321825378112
0.561469,227421,11281,2241,0.000699034283168691
0.562055,228443,11331,2251,0.0006965297921511637
0.562644,229454,11381,2261,0.0006959182756147552
0.563228,230438,11431,2271,0.0006940127090471378
0.563807,231464,11481,2281,0.0006906111505736497
0.564441,232482,11531,2291,0.0006884326580765179
0.565423,233495,11581,2301,0.0006863653475949645
0.56602,234511,11631,2311,0.0006849620794049868
0.566613,235527,11681,2321,0.0006844463141185107
0.567201,236545,11731,2331,0.0006815790851824374
0.567783,237558,11781,2341,0.0006788470071965175
0.568373,238584,11831,2351,0.0006794433580951716
0.568956,239589,11881,2361,0.0006767831405810037
0.569542,240604,11931,2371,0.0006761364832961764
0.570121,241582,11981,2381,0.0006757857110943517
0.570704,242604,12031,2391,0.0006735840621128475
0.571294,243625,12081,2401,0.0006718021459650534
0.571871,244638,12131,2411,0.0006693850470906246
0.572458,245659,12181,2421,0.0006661174538882854
0.573043,246663,12231,2431,0.0006658965023506516
0.573924,247668,12281,2441,0.0006667648125361445
0.57453,248674,12331,2451,0.0006654822950756117
0.575111,249702,12381,2461,0.0006645308650333383
0.575686,250680,12431,2471,0.0006640159204104809
0.576269,251681,12481,2481,0.0006602785358361014
0.576849,252706,12531,2491,0.0006577068515472451
0.577442,253716,12581,2501,0.0006584076932000318
0.578023,254709,12631,2511,0.0006561198924178342
0.578603,255679,12681,2521,0.0006536052355703668
0.579184,256684,12731,2531,0.0006521052660346024
0.579772,257695,12781,2541,0.0006492446607186918
0.580375,258706,12831,2551,0.0006482767994272498
0.580995,259717,12881,2561,0.0006471292937950887
0.58164,260722,12931,2571,0.0006450423246065155
0.582234,261721,12981,2581,0.0006427824214418152
0.583138,262720,13031,2591,0.000641897935567827
0.583742,263732,13081,2601,0.0006389847736633526
0.58433,264742,13131,2611,0.0006374958948142471
0.584911,265746,13181,2621,0.000636810269509713
0.585497,266761,13231,2631,0.0006359963318134931
0.586083,267750,13281,2641,0.0006367193820025624
0.586665,268740,13331,2651,0.0006368225557991398
0.587251,269745,13381,2661,0.0006366798687472176
0.587826,270720,13431,2671,0.0006376855436699587
0.588407,271715,13481,2681,0.0006372157869652065
0.588985,272710,13531,2691,0.0006373350718676934
0.589576,273720,13581,2701,0.0006358756859744328
0.590156,274729,13631,2711,0.0006337572733953693
0.590742,275749,13681,2721,0.0006321455516293661
0.591643,276768,13731,2731,0.0006310915725673376
0.592244,277767,13781,2741,0.00062847303782986
0.592828,278770,13831,2751,0.0006269300654154417
0.593428,279794,13881,2761,0.0006260267601530117
0.594011,280798,13931,2771,0.0006235117542663163
0.594598,281800,13981,2781,0.0006218107124022123
0.595182,282823,14031,2791,0.0006201925859772132
0.595771,283831,14081,2801,0.0006182853820157173
0.596363,284847,14131,2811,0.0006175001487090416
0.59696,285867,14181,2821,0.0006156053493187961
0.597593,286878,14231,2831,0.0006130381487185355
0.598205,287889,14281,2841,0.0006136690105517997
0.598805,288896,14331,2851,0.0006122224127275058
0.599408,289916,14381,2861,0.0006099002750905181
0.600359,290924,14431,2871,0.0006098637583928802
0.600974,291938,14481,2881,0.0006072338328940267
0.60157,292946,14531,2891,0.0006059657612885981
0.602169,293964,14581,2901,0.0006074217583328378
0.602753,294964,14631,2911,0.0006064334661737177
0.603343,295946,14681,2921,0.000607035829089192
0.603929,296962,14731,2931,0.0006056150868625747
0.604526,297959,14781,2941,0.0006042365258838445
0.605111,298962,14831,2951,0.0006038402592644428
0.605699,299931,14881,2961,0.000602694424619972
0.606286,300865,14931,2971,0.0006007210025875918
0.606877,301882,14981,2981,0.0006004623731734222
0.607469,302886,15031,2991,0.0005981310659885601
0.608067,303894,15081,3001,0.0005978427566535327
0.608996,304899,15131,3011,0.0005979697523442584
0.609603,305899,15181,3021,0.0005969197089081314
0.610191,306893,15231,3031,0.0005970887888825261
0.610771,307876,15281,3041,0.0005971670749758268
0.611355,308891,15331,3051,0.0005958230444152151
0.611928,309848,15381,3061,0.0005955496206395683
0.612507,310840,15431,3071,0.0005931691115114279
0.61309,311864,15481,3081,0.0005918918498897287
0.613679,312878,15531,3091,0.0005909730628704517
0.614293,313895,15581,3101,0.0005882502631638278
0.614912,314903,15631,3111,0.0005878394195613507
0.615542,315913,15681,3121,0.0005859824029829097
0.616139,316922,15731,3131,0.0005846724559998729
0.616734,317929,15781,3141,0.0005846288484473335
0.617323,318949,15831,3151,0.000582768909570066
0.618227,319969,15881,3161,0.0005831290798498576
0.618817,320955,15931,3171,0.0005831610890293121
0.619391,321927,15981,3181,0.0005807379832804514
0.61997,322946,16031,3191,0.0005802399763575362
0.620558,323963,16081,3201,0.0005788963339762865
0.621134,324972,16131,3211,0.0005767836130690408
0.621712,325988,16181,3221,0.0005780457591151311
0.622293,327009,16231,3231,0.0005762837124638938
0.622869,328008,16281,3241,0.00057582922736776
0.623458,329015,16331,3251,0.0005761236351739876
0.624035,329998,16381,3261,0.0005753243917412752
0.62462,330994,16431,3271,0.0005750265794349941
0.625213,332015,16481,3281,0.0005737255623605286
0.625802,333029,16531,3291,0.0005722231970629477
0.626721,334033,16581,3301,0.0005715557324570981
0.627306,335035,16631,3311,0.0005690845649755118
0.627881,336042,16681,3321,0.0005682768036794766
0.628458,337068,16731,3331,0.0005674789741601984
0.629033,338086,16781,3341,0.000565628671779601
0.629616,339104,16831,3351,0.0005650196303646146
0.630192,340108,16881,3361,0.0005625425312164294
0.630776,341072,16931,3371,0.0005621018797949216
0.631404,342087,16981,3381,0.0005605280979936959
0.632026,343081,17031,3391,0.0005606654929876768
0.632645,344025,17081,3401,0.0005614019417350593
0.633264,345039,17131,3411,0.0005589941275562799
0.63387,346058,17181,3421,0.0005578647767803657
0.634483,347069,17231,3431,0.0005571844869963361
0.635399,348053,17281,3441,0.0005577759687768295
0.635997,349040,17331,3451,0.0005575828463289696
0.63659,350052,17381,3461,0.0005560633082232359
0.637171,351055,17431,3471,0.0005545343955878149
0.637761,352070,17481,3481,0.000553411004358087
0.638346,353087,17531,3491,0.0005537267758984298
0.638931,354091,17581,3501,0.00055334601166338
0.639528,355098,17631,3511,0.0005511469325633483
0.640118,356094,17681,3521,0.0005506397779054262
0.640715,357102,17731,3531,0.0005488226208373113
0.641311,358121,17781,3541,0.000546812220274466
0.641897,359120,17831,3551,0.0005463374671647158
0.642489,360130,17881,3561,0.0005444598716830007
0.64308,361131,17931,3571,0.0005437160764789669
0.643958,362142,17981,3581,0.0005416646954289252
0.644573,363148,18031,3591,0.0005411399406935816
0.645161,364164,18081,3601,0.0005411177437811259
0.645752,365174,18131,3611,0.0005398113812595806
0.646351,366184,18181,3621,0.0005390982936189018
0.646931,367195,18231,3631,0.0005369691302813569
0.647521,368185,18281,3641,0.0005350763963988033
0.648119,369189,18331,3651,0.0005344249564270803
0.648731,370203,18381,3661,0.0005324819690008861
0.649321,371198,18431,3671,0.0005320276118287084
0.649902,372220,18481,3681,0.0005304828599547486
0.650488,373228,18531,3691,0.0005308234096681862
0.651072,374231,18581,3701,0.0005288309771284208
0.651651,375221,18631,3711,0.000526813404744076
0.652533,376224,18681,3721,0.0005260450224535539
0.653136,377233,18731,3731,0.0005243704695599531
0.653718,378249,18781,3741,0.0005238749215708827
0.654292,379251,18831,3751,0.0005219558101837302
0.65487,380245,18881,3761,0.0005226176054050104
0.655447,381250,18931,3771,0.0005225957070195755
0.65601,382191,18981,3781,0.0005229536595314933
0.656577,383136,19031,3791,0.0005241779198065545
0.657155,384113,19081,3801,0.0005242282269880758
0.657736,385131,19131,3811,0.0005249725424156179
0.658318,386140,19181,3821,0.0005247707458403972
0.658899,387151,19231,3831,0.0005232321648170578
0.659481,388163,19281,3841,0.0005232893197744688
0.660057,389166,19331,3851,0.0005220624138867567
0.660648,390181,19381,3861,0.0005217458230638398
0.661563,391191,19431,3871,0.0005208230892896296
0.66214,392202,19481,3881,0.0005198913094793534
0.662715,393213,19531,3891,0.0005190640198714444
0.663295,394226,19581,3901,0.0005183944850210738
0.663872,395228,19631,3911,0.0005172323713039384
0.66449,396233,19681,3921,0.0005158954135738424
0.66511,397252,19731,3931,0.0005158802507781585
0.665723,398260,19781,3941,0.0005152111716397838
0.666324,399265,19831,3951,0.0005145835173422826
0.666914,400271,19881,3961,0.0005146017312897995
0.667504,401280,19931,3971,0.000513829001664334
0.66809,402291,19981,3981,0.0005138143231605084
0.668677,403308,20031,3991,0.0005129330265873661
0.669291,404319,20081,4001,0.0005125020902003782
0.670199,405334,20131,4011,0.0005109398569987152
0.670789,406344,20181,4021,0.0005106320104321677
0.671371,407353,20231,4031,0.0005093183090762593
0.671949,408357,20281,4041,0.0005078012686754972
0.672526,409363,20331,4051,0.0005081688481147865
0.673096,410315,20381,4061,0.000507779232406488
0.673674,411318,20431,4071,0.0005082355027939151
0.674261,412331,20481,4081,0.000506149141377402
0.674844,413339,20531,4091,0.0005054034553972249
0.675438,414354,20581,4101,0.0005041277922859157
0.676014,415357,20631,4111,0.0005037847526425925
0.676609,416368,20681,4121,0.0005039317109379986
0.677191,417388,20731,4131,0.0005024974422800643
0.677772,418394,20781,4141,0.0005028423748991567
0.678647,419409,20831,4151,0.0005018729444975032
0.679239,420393,20881,4161,0.0005022686783131922
0.679808,421354,20931,4171,0.0005021758710408875
0.680385,422307,20981,4181,0.0005021762701066419
0.680978,423312,21031,4191,0.0005024623876586278
0.681594,424314,21081,4201,0.0005013918385468816
0.682169,425245,21131,4211,0.0005021295369862667
0.682757,426219,21181,4221,0.0005012855853315252
0.683347,427215,21231,4231,0.0005013088979578563
0.68393,428224,21281,4241,0.0005010390053280678
0.684515,429212,21331,4251,0.0005007863940275359
0.685096,430222,21381,4261,0.0005002161504112767
0.685682,431221,21431,4271,0.0004986635648152708
0.686261,432223,21481,4281,0.0004979342395792542
0.686842,433233,21531,4291,0.0004960362121674503
0.687746,434245,21581,4301,0.0004954035242314414
0.688328,435260,21631,4311,0.0004944928594547669
0.688898,436287,21681,4321,0.0004931353091751807
0.68947,437289,21731,4331,0.000491929544404331
0.690046,438302,21781,4341,0.0004905600746388187
0.690634,439320,21831,4351,0.0004906165116653569
0.691206,440326,21881,4361,0.0004898217682763398
0.691783,441340,21931,4371,0.0004890307627253652
0.692366,442339,21981,4381,0.00048789423392600444
0.692944,443346,22031,4391,0.0004873131746844263
0.693532,444342,22081,4401,0.0004867029069456231
0.69411,445352,22131,4411,0.0004865613283066214
0.694691,446365,22181,4421,0.00048709626690695076
0.695279,447390,22231,4431,0.0004866737375715715
0.69617,448400,22281,4441,0.00048586864585342497
0.696756,449412,22331,4451,0.00048434014394264577
0.697335,450424,22381,4461,0.0004827444310379278
0.697937,451438,22431,4471,0.00048220614321740386
0.698546,452447,22481,4481,0.00048162420546995523
0.699133,453464,22531,4491,0.00048098219598250586
0.699728,454468,22581,4501,0.0004792953377251753
0.700317,455486,22631,4511,0.00047888424194805594
0.700903,456495,22681,4521,0.0004781800897595799
0.701492,457496,22731,4531,0.0004774913579760759
0.702076,458507,22781,4541,0.00047783414069976944
0.702657,459468,22831,4551,0.0004778521815596258
0.703246,460462,22881,4561,0.00047799016949506834
0.703837,461474,22931,4571,0.00047698250710482074
0.704723,462484,22981,4581,0.00047593437454214287
0.70532,463498,23031,4591,0.0004747429459222314
0.705899,464496,23081,4601,0.00047503984921896773
0.706476,465504,23131,4611,0.0004750438363234546
0.707057,466516,23181,4621,0.0004741117558294261
0.707641,467507,23231,4631,0.00047496697261993626
0.708231,468520,23281,4641,0.0004741365374779788
0.708807,469525,23331,4651,0.0004735166270668171
0.709395,470524,23381,4661,0.00047274595846006663
0.709978,471532,23431,4671,0.0004717799082704574
0.710565,472523,23481,4681,0.00047214387857463097
0.711144,473523,23531,4691,0.00047119697146016937
0.71174,474541,23581,4701,0.00047083647014548556
0.712328,475554,23631,4711,0.0004696750858763886
0.713187,476568,23681,4721,0.00046892834106913514
0.71378,477585,23731,4731,0.0004685050866432283
0.714366,478585,23781,4741,0.00046771353008755526
0.714954,479595,23831,4751,0.00046717400226204894
0.715544,480600,23881,4761,0.0004659073475271631
0.716123,481589,23931,4771,0.000465341912107467
0.716711,482603,23981,4781,0.000464733488055636
0.717302,483619,24031,4791,0.00046343820793218887
0.717887,484636,24081,4801,0.00046277770764253934
0.718475,485645,24131,4811,0.0004611974115461791
0.71905,486629,24181,4821,0.00046129543974476363
0.71963,487630,24231,4831,0.0004606881242529403
0.720217,488647,24281,4841,0.0004591367865609125
0.720801,489653,24331,4851,0.00045835772798834794
0.721693,490661,24381,4861,0.0004575020905658294
0.722281,491661,24431,4871,0.0004571719084688463
0.722856,492666,24481,4881,0.00045667540932561174
0.723434,493661,24531,4891,0.0004557972656640593
0.724014,494677,24581,4901,0.0004554400692187068
0.724594,495689,24631,4911,0.0004543180180177006
0.725167,496692,24681,4921,0.00045365637450226447
0.725751,497700,24731,4931,0.00045300942998005404
0.726333,498697,24781,4941,0.00045325784361316575
0.726909,499700,24831,4951,0.00045311885397995334
0.72749,500693,24881,4961,0.0004513568052088371
0.728068,501690,24931,4971,0.00045062502662626333
0.728649,502692,24981,4981,0.0004494569202590469
0.729235,503697,25031,4991,0.00044945697264152547
0.729823,504707,25081,5001,0.0004482051997370083
0.730754,505715,25131,5011,0.00044671766435666616
0.731373,506724,25181,5021,0.0004466786275172125
0.73196,507722,25231,5031,0.000445056162774295
0.732566,508720,25281,5041,0.00044435702300262177
0.733157,509733,25331,5051,0.00044318493957295167
0.733762,510725,25381,5061,0.0004425507958622406
0.734366,511708,25431,5071,0.0004421385818661281
0.734959,512724,25481,5081,0.0004407278207651851
0.735552,513725,25531,5091,0.00043974461906756863
0.736141,514709,25581,5101,0.00043917158645909865
0.736727,515694,25631,5111,0.0004387338611912435
0.737327,516712,25681,5121,0.0004390437534780838
0.737919,517724,25731,5131,0.00043811588478805466
0.738518,518718,25781,5141,0.00043714506408423087
0.739456,519712,25831,5151,0.0004362643520517302
0.740055,520714,25881,5161,0.0004353821469632955
0.740638,521712,25931,5171,0.00043500308639674197
0.741225,522709,25981,5181,0.00043386892067720506
0.741807,523711,26031,5191,0.0004331055968892616
0.742401,524706,26081,5201,0.0004322236946827148
0.74298,525709,26131,5211,0.0004317008933852236
0.743579,526715,26181,5221,0.00043135767881170503
0.744163,527716,26231,5231,0.0004300084823716955
0.744752,528729,26281,5241,0.00042938761755253324
0.745339,529725,26331,5251,0.0004289782090373048
0.745913,530724,26381,5261,0.0004282439694555818
0.746494,531736,26431,5271,0.0004279697111437726
0.747079,532747,26481,5281,0.0004268986321541851
0.747982,533753,26531,5291,0.0004262440814568162
0.748589,534747,26581,5301,0.0004257904170696068
0.749164,535742,26631,5311,0.0004254965381447987
0.749749,536753,26681,5321,0.00042477474311555796
0.750333,537747,26731,5331,0.00042376529238443046
0.750912,538735,26781,5341,0.0004233189985209454
0.751494,539750,26831,5351,0.0004234364404495268
0.752075,540740,26881,5361,0.00042276507965167444
0.752661,541748,26931,5371,0.00042206235711580477
0.753245,542710,26981,5381,0.0004211489107220929
0.753825,543708,27031,5391,0.0004205322379741798
0.754414,544699,27081,5401,0.00042062574330324447
0.754995,545710,27131,5411,0.0004206583514061793
0.755573,546679,27181,5421,0.0004212137765747751
0.756146,547675,27231,5431,0.00042136367935223344
0.757011,548677,27281,5441,0.0004209543443632058
0.757591,549672,27331,5451,0.0004207360888584342
0.758162,550682,27381,5461,0.000419886343856481
0.758742,551696,27431,5471,0.00041954066100887213
0.759321,552704,27481,5481,0.000419366493124634
0.759894,553708,27531,5491,0.00041828593359405364
0.76048,554714,27581,5501,0.0004183328934843234
0.761064,555726,27631,5511,0.0004175806092784097
0.761661,556727,27681,5521,0.0004173372902989275
0.762244,557699,27731,5531,0.0004169695582879728
0.762816,558705,27781,5541,0.00041594643492593765
0.763403,559703,27831,5551,0.0004158392628434652
0.764,560687,27881,5561,0.00041551160003561356
0.764627,561701,27931,5571,0.00041477280407984686
0.765557,562704,27981,5581,0.0004145573788091189
0.766151,563696,28031,5591,0.00041376955131204075
0.766739,564702,28081,5601,0.0004135358994298323
0.767323,565715,28131,5611,0.00041391725005662794
0.767901,566709,28181,5621,0.00041350490679474723
0.768478,567657,28231,5631,0.00041382218683474505
0.769056,568651,28281,5641,0.0004139282598748708
0.769636,569656,28331,5651,0.0004139435044698235
0.770214,570658,28381,5661,0.00041364358181025275
0.770792,571664,28431,5671,0.0004131115235233001
0.77138,572656,28481,5681,0.00041256144065340145
0.771955,573667,28531,5691,0.0004121965777351237
0.772543,574673,28581,5701,0.0004113933468307511
0.773126,575675,28631,5711,0.00041099415724606993
0.774031,576678,28681,5721,0.0004103112871673281
0.774632,577678,28731,5731,0.0004097348980500997
0.775216,578678,28781,5741,0.00040935096685951015
0.77579,579671,28831,5751,0.00040879571120549206
0.776373,580684,28881,5761,0.0004081205160576147
0.776949,581693,28931,5771,0.000407487954734281
0.777525,582694,28981,5781,0.0004074657646414275
0.778102,583701,29031,5791,0.0004070785435386151
0.778689,584694,29081,5801,0.0004066934771136156
0.779275,585705,29131,5811,0.00040586990706850505
0.779849,586713,29181,5821,0.000405651231079383
0.780438,587718,29231,5831,0.00040489742345915444
0.781025,588710,29281,5841,0.0004044688934218034
0.781647,589710,29331,5851,0.00040407289000703867
0.782546,590704,29381,5861,0.00040380639537765904
0.783129,591692,29431,5871,0.0004033267427859862
