elapsed_time(s),inner_steps,outer_steps,pd_gap
11.1754,7120000,3560001,0.0012227135299889193
11.2071,7140000,3570001,0.0012207420333237365
11.2384,7160000,3580001,0.0012187800574163556
11.2707,7180000,3590001,0.0012168275544718193
11.3029,7200000,3600001,0.0012148844775522437
11.3353,7220000,3610001,0.0012129507741943414
11.3666,7240000,3620001,0.0012110264006345035
11.3983,7260000,3630001,0.001209111307019596
11.4306,7280000,3640001,0.0012072054514243782
11.4619,7300000,3650001,0.0012053087801542454
11.4937,7320000,3660001,0.00120342124661197
11.5259,7340000,3670001,0.0012015428045075872
11.5572,7360000,3680001,0.001199673402617717
11.5895,7380000,3690001,0.0011978130005311834
11.6214,7400000,3700001,0.0011959615470298474
11.6528,7420000,3710001,0.0011941189948212541
11.6853,7440000,3720001,0.0011923240236279952
11.7171,7460000,3730001,0.0011905591669564841
11.7495,7480000,3740001,0.0011888022252260905
11.782,7500000,3750001,0.0011870531568707026
11.8154,7520000,3760001,0.001185311923759036
11.8484,7540000,3770001,0.0011835785012162363
11.8798,7560000,3780001,0.0011818528493272099
11.9122,7580000,3790001,0.0011801349294255081
11.944,7600000,3800001,0.0011784247137999297
11.9754,7620000,3810001,0.0011767296135976654
12.0077,7640000,3820001,0.0011750840424870086
12.0392,7660000,3830001,0.0011734458740555575
12.0712,7680000,3840001,0.0011718150822085435
12.1034,7700000,3850001,0.0011701916293443502
12.1351,7720000,3860001,0.0011685754850806352
12.1674,7740000,3870001,0.0011669666145016078
12.1988,7760000,3880001,0.0011653649912046603
12.2306,7780000,3890001,0.0011637705773549795
12.2632,7800000,3900001,0.0011621833429107456
12.2949,7820000,3910001,0.001160603248684713
12.3275,7840000,3920001,0.0011590302676814015
12.3591,7860000,3930001,0.0011574643658253565
12.3904,7880000,3940001,0.0011559055103857012
12.4227,7900000,3950001,0.0011543536665114488
12.4545,7920000,3960001,0.0011528088080303006
12.487,7940000,3970001,0.0011512708898678559
12.5181,7960000,3980001,0.0011497398913148677
12.5501,7980000,3990001,0.0011482157771598046
12.5824,8000000,4000001,0.0011466985049681262
12.6135,8020000,4010001,0.0011451880493790964
12.6462,8040000,4020001,0.001143684374588845
12.6786,8060000,4030001,0.001142187447966004
12.71,8080000,4040001,0.0011406972363700342
12.7429,8100000,4050001,0.001139213703113564
12.7751,8120000,4060001,0.0011377368168881893
12.8069,8140000,4070001,0.0011362665492066094
12.8395,8160000,4080001,0.001134802864243379
12.8719,8180000,4090001,0.0011333457263308973
12.9046,8200000,4100001,0.00113189510050914
12.936,8220000,4110001,0.0011304509565907093
12.9681,8240000,4120001,0.0011290132566268048
13.0008,8260000,4130001,0.0011275819674998935
13.0321,8280000,4140001,0.0011261570524580856
13.0646,8300000,4150001,0.0011247384769270466
13.0964,8320000,4160001,0.001123326205189205
13.128,8340000,4170001,0.0011219202047735247
13.1608,8360000,4180001,0.0011205204410667854
13.1928,8380000,4190001,0.0011191268767317755
13.2244,8400000,4200001,0.00111773947692133
13.2569,8420000,4210001,0.001116358207911075
13.2888,8440000,4220001,0.0011149830376462801
13.3214,8460000,4230001,0.001113613928034449
13.353,8480000,4240001,0.00111225084460332
13.3858,8500000,4250001,0.0011108937517776175
13.4182,8520000,4260001,0.0011095426151144575
13.4494,8540000,4270001,0.0011081973993934402
13.4819,8560000,4280001,0.0011068726490791377
13.5136,8580000,4290001,0.0011055675987344006
13.5449,8600000,4300001,0.0011042677583901778
13.5773,8620000,4310001,0.0011029730960048726
13.609,8640000,4320001,0.0011016835818411681
13.6416,8660000,4330001,0.0011003991890244577
13.6728,8680000,4340001,0.0010991198862752554
13.7048,8700000,4350001,0.0010978456417627385
13.737,8720000,4360001,0.0010965764276848044
13.7684,8740000,4370001,0.0010953122124730194
13.8006,8760000,4380001,0.0010940529708758796
13.833,8780000,4390001,0.001092798665706312
13.8647,8800000,4400001,0.0010915492700880585
13.8972,8820000,4410001,0.0010903047593534242
13.929,8840000,4420001,0.0010890650994657934
13.9604,8860000,4430001,0.0010878302560473566
13.9926,8880000,4440001,0.001086600201189435
14.0242,8900000,4450001,0.001085374907737923
14.0564,8920000,4460001,0.0010841543478644772
14.0878,8940000,4470001,0.0010829384873699624
14.1196,8960000,4480001,0.0010817272975696332
14.1519,8980000,4490001,0.001080520740731757
14.1831,9000000,4500001,0.0010793188011055301
14.2154,9020000,4510001,0.001078121522386585
14.2475,9040000,4520001,0.0010769289482922152
14.2791,9060000,4530001,0.0010757410454747748
14.3116,9080000,4540001,0.0010745577904262855
14.3435,9100000,4550001,0.0010733791501679399
14.3749,9120000,4560001,0.0010722050928631838
14.4066,9140000,4570001,0.0010710355895334114
14.4386,9160000,4580001,0.0010698706062927527
14.471,9180000,4590001,0.001068710120284564
14.5021,9200000,4600001,0.0010675541017414383
14.5339,9220000,4610001,0.0010664025160784466
14.5666,9240000,4620001,0.0010652553321816687
14.5977,9260000,4630001,0.0010641125250752583
14.6299,9280000,4640001,0.0010629740607173283
14.6616,9300000,4650001,0.0010618399123343489
14.693,9320000,4660001,0.0010607100489075632
14.7255,9340000,4670001,0.0010595844429552737
14.7576,9360000,4680001,0.0010584630637986338
14.7905,9380000,4690001,0.0010573458813800327
14.8222,9400000,4700001,0.00105623286614287
14.8543,9420000,4710001,0.001055123988858802
14.8868,9440000,4720001,0.0010540192197572816
14.918,9460000,4730001,0.0010529185293228494
14.9498,9480000,4740001,0.0010518218867582602
14.9822,9500000,4750001,0.0010507292677173624
15.0138,9520000,4760001,0.0010496406382749478
15.0465,9540000,4770001,0.0010485559698788505
15.0787,9560000,4780001,0.0010474752349355215
15.11,9580000,4790001,0.0010463984043746141
15.1423,9600000,4800001,0.0010453254440060712
15.174,9620000,4810001,0.0010442563109955717
15.2065,9640000,4820001,0.0010431909832394008
15.238,9660000,4830001,0.0010421294234144642
15.2697,9680000,4840001,0.0010410716093825594
15.3021,9700000,4850001,0.0010400177808489106
15.3334,9720000,4860001,0.0010389682064165483
15.3656,9740000,4870001,0.0010379228651620186
15.3971,9760000,4880001,0.0010368817393997982
15.4284,9780000,4890001,0.0010358448152740715
15.4605,9800000,4900001,0.0010348120672380948
15.4921,9820000,4910001,0.0010337834771647885
15.5236,9840000,4920001,0.0010327590283826845
15.5558,9860000,4930001,0.001031738700142299
15.5874,9880000,4940001,0.0010307224741870832
15.6197,9900000,4950001,0.0010297103325034255
15.6509,9920000,4960001,0.001028702254121775
15.6824,9940000,4970001,0.0010276982170425303
15.7146,9960000,4980001,0.0010266982101203633
15.7459,9980000,4990001,0.001025702204938807
15.7783,10000000,5000001,0.0010247101885014018
15.81,10020000,5010001,0.0010237221388646241
15.8411,10040000,5020001,0.0010227380364638827
15.8732,10060000,5030001,0.0010217578639512004
15.9051,10080000,5040001,0.0010207816009631665
15.9378,10100000,5050001,0.0010198092258425998
15.9692,10120000,5060001,0.0010188407190193371
16.0011,10140000,5070001,0.0010178760612091636
16.0334,10160000,5080001,0.001016915233918109
16.0644,10180000,5090001,0.0010159582145365977
16.0958,10200000,5100001,0.0010150049812865068
16.1279,10220000,5110001,0.0010140555193242518
16.159,10240000,5120001,0.0010131098046637886
16.1912,10260000,5130001,0.0010121678213281752
16.2228,10280000,5140001,0.0010112295455040193
16.2538,10300000,5150001,0.0010102949599539446
16.2859,10320000,5160001,0.001009364043616269
16.3175,10340000,5170001,0.001008436775465459
16.3497,10360000,5180001,0.0010075131378962082
16.3808,10380000,5190001,0.0010065931087473445
16.4124,10400000,5200001,0.0010056766686332326
16.4446,10420000,5210001,0.00100476379815744
16.4758,10440000,5220001,0.0010038544755807018
16.5084,10460000,5230001,0.0010029486836704883
16.5401,10480000,5240001,0.0010020464006657067
16.5713,10500000,5250001,0.0010011476073730936
16.6037,10520000,5260001,0.001000252282149939
16.6356,10540000,5270001,0.0009993604067771167
16.6671,10560000,5280001,0.0009984719603595114
16.6995,10580000,5290001,0.0009975869257514806
16.7314,10600000,5300001,0.0009967052800661895
16.7636,10620000,5310001,0.0009958270034466001
16.7947,10640000,5320001,0.0009949520774047253
16.8263,10660000,5330001,0.0009940804808676162
16.8587,10680000,5340001,0.0009932121953699167
16.8898,10700000,5350001,0.000992347200007562
16.9225,10720000,5360001,0.0009914854745240557
16.9563,10740000,5370001,0.0009906270011562756
16.988,10760000,5380001,0.0009897717560890251
17.0205,10780000,5390001,0.0009889197231701275
17.0523,10800000,5400001,0.0009880708797462175
17.0847,10820000,5410001,0.0009872252091659966
17.1162,10840000,5420001,0.0009863826900833317
17.1482,10860000,5430001,0.0009855432980035734
17.1807,10880000,5440001,0.000984707025639544
17.2127,10900000,5450001,0.000983873839680403
17.2444,10920000,5460001,0.0009830437269220463
17.2769,10940000,5470001,0.0009822166654595687
17.3086,10960000,5480001,0.0009813926385140344
17.3409,10980000,5490001,0.000980571628328866
17.373,11000000,5500001,0.0009797536093248283
17.4046,11020000,5510001,0.0009789385632517963
17.4372,11040000,5520001,0.0009781264708559143
17.4692,11060000,5530001,0.0009773173106717523
17.5017,11080000,5540001,0.0009765110607970681
17.533,11100000,5550001,0.0009757077017661358
17.5648,11120000,5560001,0.0009749072152727394
17.5971,11140000,5570001,0.0009741095790807355
17.6284,11160000,5580001,0.0009733147743531765
17.6609,11180000,5590001,0.0009725227786596107
17.6927,11200000,5600001,0.0009717335745919129
17.7244,11220000,5610001,0.0009709471419566355
17.7568,11240000,5620001,0.0009701634592195474
17.7887,11260000,5630001,0.000969382505016889
17.821,11280000,5640001,0.0009686042614507027
17.8535,11300000,5650001,0.0009678287085353923
17.8855,11320000,5660001,0.0009670558256005771
17.9179,11340000,5670001,0.0009662855924785687
17.9493,11360000,5680001,0.0009655179925224539
17.9812,11380000,5690001,0.0009647530004981471
18.0135,11400000,5700001,0.0009639906031860806
18.0448,11420000,5710001,0.0009632307756041181
18.0777,11440000,5720001,0.0009624734997447596
18.1094,11460000,5730001,0.0009617187580430678
18.1407,11480000,5740001,0.0009609665256949847
18.1733,11500000,5750001,0.0009602167900639811
18.2054,11520000,5760001,0.0009594695276090495
18.2378,11540000,5770001,0.0009587247168990377
18.2693,11560000,5780001,0.0009579823404131278
18.3011,11580000,5790001,0.0009572548164962051
18.3336,11600000,5800001,0.0009565316291961258
18.3648,11620000,5810001,0.0009558108417705366
18.3966,11640000,5820001,0.0009550924315088992
18.4295,11660000,5830001,0.000954376382299945
18.4611,11680000,5840001,0.000953662666050268
18.4933,11700000,5850001,0.0009529512610488289
18.5252,11720000,5860001,0.0009522421480126549
18.5567,11740000,5870001,0.0009515353064324418
18.5891,11760000,5880001,0.0009508307164200185
18.6209,11780000,5890001,0.0009501283529306705
18.6533,11800000,5900001,0.0009494281958684798
18.6846,11820000,5910001,0.0009487302266247104
18.7165,11840000,5920001,0.0009480344444647657
18.749,11860000,5930001,0.0009473408936563621
18.7802,11880000,5940001,0.0009466495556065494
18.813,11900000,5950001,0.0009459604083763944
18.8447,11920000,5960001,0.0009452734339610424
18.8761,11940000,5970001,0.0009445886097589479
18.9085,11960000,5980001,0.0009439059145892499
18.9403,11980000,5990001,0.0009432253262256877
18.9716,12000000,6000001,0.0009425468252851014
19.0036,12020000,6010001,0.0009418703900885665
19.0354,12040000,6020001,0.0009411959980179553
19.068,12060000,6030001,0.0009405236340619058
19.0995,12080000,6040001,0.000939853272420221
19.1311,12100000,6050001,0.0009391848932324975
19.1634,12120000,6060001,0.0009385184761100882
19.1949,12140000,6070001,0.0009378540005722628
19.2275,12160000,6080001,0.0009371914469595288
19.2591,12180000,6090001,0.0009365307942462483
19.2903,12200000,6100001,0.0009358720237093651
19.3225,12220000,6110001,0.0009352150812825567
19.3541,12240000,6120001,0.0009345598619063169
19.3865,12260000,6130001,0.0009339063407528755
19.418,12280000,6140001,0.0009332544998070409
19.4496,12300000,6150001,0.0009326043181543137
19.4818,12320000,6160001,0.0009319557806264055
19.5129,12340000,6170001,0.000931308865890856
19.5446,12360000,6180001,0.000930663559516166
19.5767,12380000,6190001,0.0009300198431277107
19.6079,12400000,6200001,0.0009293776948896878
