elapsed_time(s),inner_steps,outer_steps,pd_gap
206.126,39921292,7081,0.00018056165797367477
206.224,39940946,7091,0.0001804578309322763
206.312,39958401,7101,0.0001803544464823014
206.399,39975808,7111,0.00018024222066775376
206.493,39994421,7121,0.00018013435275191295
206.585,40013052,7131,0.0001800144438905936
206.677,40031392,7141,0.0001798728581612688
206.759,40047723,7151,0.0001797685048828459
206.857,40066947,7161,0.00017964826267747105
206.966,40088334,7171,0.00017951205867589894
207.077,40110580,7181,0.00017938873220562854
207.156,40126042,7191,0.00017927720998430277
207.256,40145994,7201,0.000179144707691304
207.351,40164627,7211,0.0001790066531313344
207.435,40181290,7221,0.00017885658640920572
207.528,40199249,7231,0.00017872008548781154
207.61,40215411,7241,0.0001785558112167955
207.722,40237718,7251,0.00017840139833736994
207.801,40253385,7261,0.00017823069451701826
207.898,40272722,7271,0.0001780842605595221
207.974,40287741,7281,0.0001779518650309852
208.063,40305706,7291,0.00017780634763462852
208.147,40322376,7301,0.00017765261930160169
208.228,40338496,7311,0.00017746467352250037
208.307,40354185,7321,0.00017729104139856816
208.381,40369083,7331,0.0001771334728141137
208.484,40389484,7341,0.00017697757847568232
208.572,40407164,7351,0.0001767870689819654
208.655,40423603,7361,0.00017663234962950886
208.75,40442471,7371,0.00017645331535163025
208.833,40458865,7381,0.0001762723261715029
208.914,40474867,7391,0.00017608642532397113
209.007,40493469,7401,0.00017590990756897497
209.1,40512254,7411,0.00017573828884921879
209.189,40530024,7421,0.00017556221380116664
209.283,40548744,7431,0.00017541415671639728
209.37,40566060,7441,0.00017527840701248368
209.452,40582289,7451,0.00017516458162760914
209.549,40601635,7461,0.0001750403693264891
209.633,40618214,7471,0.00017491916553202466
209.712,40633853,7481,0.00017484323519694617
209.797,40650844,7491,0.00017482061084404463
209.886,40668382,7501,0.0001747792646372391
209.979,40686334,7511,0.00017476010570074453
210.072,40704839,7521,0.00017472141657501848
210.157,40721676,7531,0.00017468946372081566
210.249,40739764,7541,0.00017463901228880092
210.333,40756835,7551,0.00017457469903240166
210.417,40773209,7561,0.00017453822964270949
210.51,40791137,7571,0.0001745000439325444
210.593,40807740,7581,0.0001744216925774495
210.684,40825943,7591,0.00017436776066570396
210.769,40842229,7601,0.00017431466536410763
210.853,40859044,7611,0.00017427600950390386
210.938,40875993,7621,0.00017417478930083045
211.016,40891437,7631,0.0001741073452584934
211.102,40908366,7641,0.00017405701189626178
211.187,40925143,7651,0.00017400810168052144
211.266,40940509,7661,0.0001739468956597212
211.336,40954460,7671,0.00017388184566246613
211.42,40971180,7681,0.00017379907466547224
211.491,40985723,7691,0.0001737405682323244
211.565,41001000,7701,0.00017367571188750715
211.642,41017058,7711,0.00017360739865240546
211.721,41033084,7721,0.0001735457258949316
211.794,41047849,7731,0.00017348387844694918
211.876,41064758,7741,0.00017340063663430147
211.957,41080744,7751,0.00017332060796601718
212.043,41098072,7761,0.00017325936598984286
212.129,41115462,7771,0.00017318432907133426
212.219,41133794,7781,0.00017309894257145839
212.305,41151470,7791,0.0001729914964944644
212.375,41165877,7801,0.0001729121187561307
212.472,41185107,7811,0.00017281331061748222
212.559,41202396,7821,0.00017268481566499495
212.63,41216600,7831,0.00017260135322197216
212.705,41231364,7841,0.0001725088014885058
212.788,41247690,7851,0.00017242305512373685
212.872,41264521,7861,0.00017227362897926334
212.95,41279839,7871,0.00017216810003662167
213.023,41294346,7881,0.00017206695153847672
213.109,41311177,7891,0.00017197693184231241
213.19,41327721,7901,0.00017188200539708376
213.272,41343917,7911,0.00017176686133484227
213.35,41359536,7921,0.00017166789987060546
213.429,41375001,7931,0.00017153560915270094
213.518,41392161,7941,0.0001714236647599992
213.608,41410141,7951,0.00017131550530482577
213.684,41425391,7961,0.00017121157997482608
213.772,41442765,7971,0.00017109842344235383
213.859,41460115,7981,0.00017095464655971816
213.953,41478745,7991,0.0001707987243867344
214.028,41493438,8001,0.0001706789216916818
214.103,41508636,8011,0.00017056451376581613
214.176,41523696,8021,0.00017042959385425195
214.261,41540833,8031,0.0001703021286271096
214.334,41555432,8041,0.00017015123369550599
214.415,41571685,8051,0.0001700051964073912
214.493,41587435,8061,0.00016991969340393945
214.565,41602269,8071,0.00016983987922437535
214.643,41618145,8081,0.00016974800458555844
214.741,41638345,8091,0.00016963936678263646
214.825,41655638,8101,0.00016954440091110183
214.902,41670989,8111,0.0001694546928885099
214.981,41686988,8121,0.00016936957482304067
215.056,41702373,8131,0.00016927125094355448
215.134,41718287,8141,0.0001691688282485001
215.205,41732889,8151,0.0001690351094854759
215.273,41746619,8161,0.00016892994074120017
215.337,41759859,8171,0.00016881504100105943
215.409,41774738,8181,0.00016868118893273096
215.485,41789557,8191,0.00016857527831766472
215.562,41804942,8201,0.00016845583683596128
215.633,41818986,8211,0.00016835309816344741
215.707,41833927,8221,0.00016821839033327388
215.793,41851233,8231,0.00016808669558261366
215.878,41867854,8241,0.00016797331558102493
215.959,41884047,8251,0.00016781976588789958
216.042,41900411,8261,0.00016769176488530893
216.125,41916853,8271,0.0001675583245499112
216.208,41933264,8281,0.0001674274581314316
216.282,41947848,8291,0.0001673068260056535
216.363,41963691,8301,0.00016715739073154892
216.443,41979603,8311,0.0001670157605536248
216.518,41993882,8321,0.00016684184988470518
216.591,42008477,8331,0.00016668052950925306
216.674,42025240,8341,0.00016653045218296275
216.741,42038101,8351,0.00016636508205730878
216.811,42052063,8361,0.00016620939739847053
216.895,42068984,8371,0.00016606290580175806
216.97,42084182,8381,0.0001659151097085608
217.044,42099012,8391,0.00016573241929322517
217.135,42116840,8401,0.00016555289982896765
217.217,42133115,8411,0.00016539472613251623
217.299,42149243,8421,0.00016523117422552643
217.381,42165673,8431,0.0001650510573729877
217.456,42180264,8441,0.0001648628522118445
217.534,42195993,8451,0.000164685105497938
217.606,42210172,8461,0.00016451282842353844
217.68,42224819,8471,0.00016432515445645272
217.755,42239728,8481,0.00016413123622702024
217.832,42255223,8491,0.0001639523085516341
217.901,42269004,8501,0.0001637697516718422
217.98,42284843,8511,0.0001635611744455305
218.069,42302104,8521,0.00016335100717930484
218.141,42316349,8531,0.00016317448230357585
218.21,42330187,8541,0.00016298525372532811
218.287,42345836,8551,0.0001627919109758718
218.357,42359780,8561,0.00016260389296062633
218.426,42373448,8571,0.00016240753952821534
218.507,42390111,8581,0.00016220555399296815
218.584,42405646,8591,0.0001620117516247157
218.665,42422358,8601,0.00016181056645542258
218.739,42436658,8611,0.0001615889041516952
218.82,42452610,8621,0.00016137183064328202
218.887,42465756,8631,0.0001611705208157347
218.961,42480626,8641,0.0001609568286505634
219.037,42495958,8651,0.00016073472749457592
219.116,42511779,8661,0.00016051587897909433
219.195,42527434,8671,0.00016029133665380023
219.273,42543028,8681,0.00016004751972800366
219.344,42557028,8691,0.0001598290462518949
219.42,42572743,8701,0.00015960656941373455
219.49,42586059,8711,0.00015937956765274715
219.56,42599542,8721,0.0001591406664843368
219.633,42614335,8731,0.00015891134961334118
219.706,42628870,8741,0.00015866453945736526
219.782,42643875,8751,0.00015841793239897498
219.863,42660082,8761,0.00015819093227175535
219.935,42674531,8771,0.00015792236181315714
220.01,42689368,8781,0.0001576801287208173
220.088,42704902,8791,0.000157419949918634
220.158,42718728,8801,0.00015716103066241126
220.231,42733458,8811,0.0001569194260140263
220.313,42749531,8821,0.00015667492773745184
220.391,42765401,8831,0.00015641540704750684
220.458,42778812,8841,0.00015615358395755334
220.533,42793678,8851,0.00015590728046964604
220.604,42807564,8861,0.00015565421106534041
220.675,42821643,8871,0.00015538257471768395
220.747,42836279,8881,0.000155113030800293
220.829,42852606,8891,0.00015484624413198908
220.899,42866489,8901,0.0001545706491559544
220.98,42882690,8911,0.0001543055927881471
221.053,42897162,8921,0.00015404869245964035
221.116,42909660,8931,0.00015378892466929098
221.19,42924419,8941,0.00015350893115147202
221.264,42939584,8951,0.00015324092638807282
221.337,42954130,8961,0.00015295914475637815
221.403,42967326,8971,0.00015269051880964155
221.478,42982421,8981,0.00015240110763411335
221.554,42997542,8991,0.00015212097118103528
221.635,43013472,9001,0.00015185221799773885
221.697,43026068,9011,0.0001515656298225511
221.772,43040878,9021,0.00015132627601218557
221.851,43056800,9031,0.0001511049544825442
221.931,43072700,9041,0.00015089891385228725
221.995,43085301,9051,0.00015069378747829126
222.069,43100033,9061,0.0001504694024526982
222.14,43114299,9071,0.00015026301586655924
222.212,43128612,9081,0.00015001420539461317
222.285,43143172,9091,0.0001497883324466983
222.358,43157820,9101,0.00014956708373541072
222.426,43171503,9111,0.00014934689539416145
222.496,43184926,9121,0.00014912481649320512
222.563,43198377,9131,0.00014889066921003682
222.64,43213711,9141,0.00014867113588089807
222.72,43229693,9151,0.0001484385947405492
222.805,43246625,9161,0.000148207157880045
222.871,43259604,9171,0.00014798914794450328
222.935,43272481,9181,0.0001477558000891957
223.006,43286499,9191,0.00014753006554777542
223.08,43300910,9201,0.00014730124328773617
223.155,43315858,9211,0.00014707004874801866
223.226,43329819,9221,0.00014683705287444303
223.29,43342328,9231,0.00014660748060946367
